NGram,Length,Count,TextCount,SiteCount,RegionCount,TypeCount,StartPct,EndPct,WholeTextPct,InternalPct,PositionEntropy10,DominantLeft,DominantLeftShare,DominantRight,DominantRightShare,DominantFrame,DominantFrameShare,LeftEntropy,RightEntropy,NeighborDiversity,DominantSite,DominantSiteShare,DominantRegion,DominantRegionShare,SealPct,CompletePct,NameAnchorScore,TitleMarkerScore,CrossSiteAnchorScore,FormulaRiskScore,WorkingClass,Examples
235-032,2,3,3,2,2,2,0.6667,0.0,0.0,0.3333,1.0,<START>,0.6667,877,0.6667,060|877,0.3333,0.9183,0.9183,0.9183,Mohenjo-daro,0.6667,Lower Indus,0.6667,0.6667,1.0,0.7128,0.6171,0.5661,0.3596,UnclassifiedOnomasticLead,2584.1/M-56/Mohenjo-daro; 2616.1/M-89/Mohenjo-daro; 3872.1/-/Rupar
511-130,2,3,3,1,1,1,0.6667,0.0,0.0,0.3333,0.9183,<START>,0.6667,920,1.0,<START>|920,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,0.6667,0.7128,0.4557,0.4745,0.4262,UnclassifiedOnomasticLead,2171.1/-/Mohenjo-daro; 3822.1/M-1628/Mohenjo-daro; 3832.1/M-1639/Mohenjo-daro
350-460,2,5,5,2,2,2,0.2,0.2,0.0,0.6,0.961,002,0.6,798,0.8,002|798,0.4,0.865,0.7219,0.7934,Mohenjo-daro,0.8,Lower Indus,0.8,0.8,0.8,0.7125,0.5357,0.5994,0.3186,UnclassifiedOnomasticLead,2579.1/M-51/Mohenjo-daro; 2619.1/M-92/Mohenjo-daro; 2956.2/M-471/Mohenjo-daro; 3459.1/M-1085/Mohenjo-daro; 5274.1/K-146/Kalibangan
140-850,2,5,5,1,1,3,0.0,0.6,0.0,0.4,0.9602,803,0.6,<END>,0.6,803|<END>,0.4,0.865,0.865,0.865,Mohenjo-daro,1.0,Lower Indus,1.0,0.6,0.6,0.7125,0.5899,0.4744,0.3586,UnclassifiedOnomasticLead,2972.1/M-490/Mohenjo-daro; 2973.1/M-491/Mohenjo-daro; 3106.1/M-667/Mohenjo-daro; 3150.1/M-726/Mohenjo-daro; 3430.1/M-1055/Mohenjo-daro
868,1,13,13,1,1,1,0.0769,1.0,0.0769,0.0,0.0,706,0.4615,<END>,1.0,706|<END>,0.4615,0.8072,0.0,0.4036,Harappa,1.0,Inter-Riverine,1.0,0.0,0.7692,0.7123,0.6409,0.4743,0.6788,UnclassifiedOnomasticLead,234.1/-/Harappa; 287.2/H-1179/Harappa; 390.1/H-2063/Harappa; 532.1/H-2069/Harappa; 647.2/H-2062/Harappa
235-240,2,45,45,4,3,5,0.3333,0.0222,0.0,0.6444,0.8882,<START>,0.3333,740,0.3333,590|740,0.1556,0.8422,0.8412,0.8417,Mohenjo-daro,0.7111,Lower Indus,0.7556,0.7111,0.8667,0.7119,0.6657,0.6203,0.381,UnclassifiedOnomasticLead,70.1/C-70/Chanhu-daro; 121.2/C-40/Chanhu-daro; 574.1/H-2055/Harappa; 666.1/H-2054/Harappa; 691.1/H-2056/Harappa
003-220-590-405-740,5,2,2,2,2,2,0.5,1.0,0.5,0.0,1.0,002,0.5,<END>,1.0,002|<END>,0.5,1.0,0.0,0.5,Harappa,0.5,Inter-Riverine,0.5,0.5,1.0,0.7118,0.4427,0.5991,0.5746,UnclassifiedOnomasticLead,1175.1/H-134/Harappa; 3066.2/M-605/Mohenjo-daro
920-060-741-005-368,5,2,2,2,2,2,1.0,0.5,0.5,0.0,1.0,<START>,1.0,705,0.5,<START>|705,0.5,0.0,1.0,0.5,Harappa,0.5,Inter-Riverine,0.5,0.5,1.0,0.7118,0.4427,0.5991,0.5746,UnclassifiedOnomasticLead,1209.1/H-175/Harappa; 4159.1/-/Dholavira
002-798-415,3,4,4,1,1,3,0.0,0.25,0.0,0.75,1.0,861,0.5,220,0.75,861|220,0.5,0.9464,0.8113,0.8789,Mohenjo-daro,1.0,Lower Indus,1.0,0.75,0.75,0.7116,0.4105,0.5116,0.302,UnclassifiedOnomasticLead,2422.1/M-1954/Mohenjo-daro; 2909.1/M-413/Mohenjo-daro; 3074.1/M-623/Mohenjo-daro; 3711.1/M-1426/Mohenjo-daro
240-415-100,3,7,7,4,4,3,0.1429,0.1429,0.0,0.7143,0.9165,002,0.5714,740,0.8571,002|740,0.5714,0.8322,0.5917,0.712,Mohenjo-daro,0.5714,Lower Indus,0.5714,0.7143,0.7143,0.7109,0.3814,0.7488,0.3318,UnclassifiedOnomasticLead,1091.1/H-31/Harappa; 2283.1/M-1746/Mohenjo-daro; 2671.1/M-144/Mohenjo-daro; 2724.1/M-199/Mohenjo-daro; 3705.2/M-1418/Mohenjo-daro
090-942-066-455,4,3,3,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,0.3333,0.7104,0.289,0.4736,0.6479,UnclassifiedOnomasticLead,2967.2/M-483/Mohenjo-daro; 2968.2/M-484/Mohenjo-daro; 4020.2/M-2030/Mohenjo-daro
231-740,2,6,6,3,2,2,0.1667,0.5,0.0,0.3333,0.9697,220,0.3333,<END>,0.5,220|<END>,0.3333,0.9697,0.8962,0.9329,Mohenjo-daro,0.6667,Lower Indus,0.8333,1.0,0.6667,0.7102,0.6346,0.5986,0.3283,UnclassifiedOnomasticLead,98.1/C-10/Chanhu-daro; 1332.1/H-310/Harappa; 2589.1/M-61/Mohenjo-daro; 2733.1/M-209/Mohenjo-daro; 3538.1/M-1186/Mohenjo-daro
515-520,2,4,4,2,1,2,0.0,0.75,0.0,0.25,0.8113,255,0.25,<END>,0.75,255|<END>,0.25,1.0,0.8113,0.9057,Mohenjo-daro,0.75,Lower Indus,1.0,0.5,0.5,0.7101,0.5996,0.511,0.407,UnclassifiedOnomasticLead,118.1/C-37/Chanhu-daro; 3193.1/M-779/Mohenjo-daro; 3467.1/M-1095/Mohenjo-daro; 3816.1/M-1605/Mohenjo-daro
220-176,2,18,18,4,2,5,0.1667,0.0556,0.0,0.7778,0.694,235,0.3889,740,0.8333,235|740,0.3889,0.9068,0.4571,0.682,Harappa,0.4444,Lower Indus,0.5,0.3889,0.7222,0.7093,0.5243,0.6121,0.3917,UnclassifiedOnomasticLead,83.1/C-62/Chanhu-daro; 467.2/H-1825/Harappa; 729.1/H-2010/Harappa; 937.1/H-2011/Harappa; 1695.2/H-806/Harappa
035-130,2,5,5,3,3,2,0.2,0.0,0.0,0.8,0.865,171,0.8,002,0.6,171|002,0.4,0.7219,0.865,0.7934,Mohenjo-daro,0.6,Lower Indus,0.6,1.0,0.8,0.7085,0.5557,0.693,0.3186,UnclassifiedOnomasticLead,1991.1/L-12/Lothal; 2544.1/M-16/Mohenjo-daro; 3126.1/M-699/Mohenjo-daro; 3483.1/M-1112/Mohenjo-daro; 5586.1/-/Unknown
820-002-740,3,3,3,2,2,3,1.0,0.6667,0.6667,0.0,0.9183,<START>,1.0,<END>,0.6667,<START>|<END>,0.6667,0.0,0.9183,0.4592,Mohenjo-daro,0.6667,Lower Indus,0.6667,0.6667,0.0,0.7084,0.417,0.6146,0.5879,UnclassifiedOnomasticLead,2379.1/M-1960/Mohenjo-daro; 2515.1/M-1851/Mohenjo-daro; 5283.1/K-157/Kalibangan
220-100-740,3,3,3,1,1,2,0.3333,0.3333,0.3333,0.6667,0.9183,002,0.3333,090,0.6667,002|090,0.3333,1.0,0.9183,0.9591,Mohenjo-daro,1.0,Lower Indus,1.0,0.6667,1.0,0.7084,0.432,0.4896,0.3379,UnclassifiedOnomasticLead,2735.1/M-211/Mohenjo-daro; 2958.1/M-473/Mohenjo-daro; 3092.1/M-648/Mohenjo-daro
741-590,2,9,9,3,3,2,0.1111,0.0,0.0,0.8889,0.6224,330,0.2222,390,0.7778,330|390,0.2222,0.9708,0.7642,0.8675,Harappa,0.4444,Inter-Riverine,0.4444,0.6667,0.8889,0.7078,0.5493,0.6561,0.3287,UnclassifiedOnomasticLead,629.1/H-1801/Harappa; 1109.1/H-50/Harappa; 1214.1/H-180/Harappa; 1214.2/H-180/Harappa; 2005.1/L-28/Lothal
692-060-803-740,4,2,2,1,1,1,0.0,0.5,0.0,0.5,1.0,740,1.0,<END>,0.5,740|<END>,0.5,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7078,0.3777,0.5727,0.3797,UnclassifiedOnomasticLead,2214.1/M-682/Mohenjo-daro; 3077.1/M-626/Mohenjo-daro
806-231,2,4,4,2,2,3,0.25,0.0,0.0,0.75,0.9464,002,0.75,705,0.25,002|705,0.25,0.8113,1.0,0.9057,Harappa,0.75,Inter-Riverine,0.75,0.75,1.0,0.7076,0.5596,0.5852,0.307,UnclassifiedOnomasticLead,1171.1/H-130/Harappa; 1176.1/H-135/Harappa; 1401.1/H-388/Harappa; 3730.1/M-1452/Mohenjo-daro
220-705-033,3,6,6,2,2,3,0.1667,0.0,0.0,0.8333,0.9697,415,0.5,520,0.5,<START>|550,0.1667,0.8962,0.9206,0.9084,Mohenjo-daro,0.8333,Lower Indus,0.8333,0.8333,1.0,0.7076,0.4384,0.556,0.2567,UnclassifiedOnomasticLead,653.1/H-1813/Harappa; 2178.1/M-1696/Mohenjo-daro; 2422.1/M-1954/Mohenjo-daro; 2644.1/M-117/Mohenjo-daro; 2861.1/M-365/Mohenjo-daro
091-368,2,4,4,2,2,2,0.75,0.75,0.5,0.0,0.9464,<START>,0.75,<END>,0.75,<START>|<END>,0.5,0.8113,0.8113,0.8113,Harappa,0.75,Inter-Riverine,0.75,0.25,0.75,0.7076,0.571,0.5352,0.482,UnclassifiedOnomasticLead,499.1/H-1862/Harappa; 654.2/H-1863/Harappa; 774.2/H-1861/Harappa; 5191.1/M-654/Mohenjo-daro
002-176,2,17,17,4,3,5,0.0588,0.0588,0.0,0.8824,0.7594,861,0.3529,740,0.5294,861|740,0.2353,0.8903,0.7639,0.8271,Mohenjo-daro,0.7059,Lower Indus,0.7059,0.7059,0.8824,0.7075,0.5665,0.6476,0.3059,UnclassifiedOnomasticLead,370.1/H-2016/Harappa; 1452.1/H-464/Harappa; 1700.1/H-811/Harappa; 1910.1/K-44/Kalibangan; 2017.1/L-46/Lothal
595-850-480-001,4,5,5,1,1,3,0.0,0.0,0.0,1.0,0.865,391,1.0,821,1.0,391|821,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.2,1.0,0.7075,0.1829,0.4926,0.3236,UnclassifiedOnomasticLead,2221.1/M-1892/Mohenjo-daro; 2362.1/M-2121/Mohenjo-daro; 2368.1/-/Mohenjo-daro; 2370.1/M-2118/Mohenjo-daro; 3680.1/M-1384/Mohenjo-daro
698,1,10,10,2,2,3,1.0,0.5,0.5,0.0,0.9372,<START>,1.0,<END>,0.5,<START>|<END>,0.5,0.0,0.8445,0.4223,Harappa,0.7,Inter-Riverine,0.7,0.3,0.9,0.7073,0.6684,0.5776,0.727,FormulaChunkCandidate,365.1/-/Harappa; 595.2/H-1892/Harappa; 954.1/H-1549/Harappa; 966.1/-/Harappa; 978.1/-/Harappa
463-740,2,6,6,3,2,5,0.0,0.6667,0.0,0.3333,0.9183,503,0.5,<END>,0.6667,503|<END>,0.5,0.9206,0.7897,0.8551,Mohenjo-daro,0.5,Lower Indus,0.6667,0.5,0.6667,0.7069,0.6014,0.5724,0.395,UnclassifiedOnomasticLead,707.1/H-2336/Harappa; 1220.1/H-187/Harappa; 2406.1/M-1980/Mohenjo-daro; 2463.1/M-1834/Mohenjo-daro; 3653.1/M-1353/Mohenjo-daro
070-590,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,032,1.0,390,1.0,032|390,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,1.0,1.0,0.7068,0.3597,0.5724,0.2747,UnclassifiedOnomasticLead,1540.1/H-597/Harappa; 1540.2/H-597/Harappa
001-752,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,595,0.5,740,1.0,595|740,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.4447,0.5724,0.2747,UnclassifiedOnomasticLead,2227.1/M-1975/Mohenjo-daro; 2890.1/M-394/Mohenjo-daro
017-760,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,503,1.0,740,1.0,503|740,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.3597,0.5724,0.2747,UnclassifiedOnomasticLead,2272.1/M-1717/Mohenjo-daro; 3848.1/M-859/Mohenjo-daro
240-455,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,235,1.0,740,1.0,235|740,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.3597,0.5724,0.2747,UnclassifiedOnomasticLead,2293.1/M-808/Mohenjo-daro; 3468.1/M-1096/Mohenjo-daro
240-350,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,741,0.5,504,1.0,741|504,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.4447,0.5724,0.2747,UnclassifiedOnomasticLead,2339.1/M-1757/Mohenjo-daro; 2806.1/M-285/Mohenjo-daro
919-520,2,2,2,1,1,2,0.0,0.0,0.0,1.0,1.0,140,1.0,032,0.5,140|032,0.5,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.4447,0.5724,0.2747,UnclassifiedOnomasticLead,2342.1/M-1661/Mohenjo-daro; 2851.1/M-355/Mohenjo-daro
070-061,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,032,1.0,405,0.5,032|405,0.5,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.4447,0.5724,0.2747,UnclassifiedOnomasticLead,2539.1/M-10/Mohenjo-daro; 2695.1/M-170/Mohenjo-daro
520-692,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,220,1.0,060,1.0,220|060,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.3597,0.5724,0.2747,UnclassifiedOnomasticLead,2551.1/M-23/Mohenjo-daro; 2757.1/M-234/Mohenjo-daro
060-482,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,692,1.0,740,1.0,692|740,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.3597,0.5724,0.2747,UnclassifiedOnomasticLead,2551.1/M-23/Mohenjo-daro; 2757.1/M-234/Mohenjo-daro
233-790,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,798,1.0,900,1.0,798|900,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.3597,0.5724,0.2747,UnclassifiedOnomasticLead,2648.1/M-121/Mohenjo-daro; 2683.1/M-157/Mohenjo-daro
502-002,2,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,031,1.0,806,1.0,031|806,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.3597,0.5724,0.2747,UnclassifiedOnomasticLead,2854.1/M-358/Mohenjo-daro; 3589.1/M-1284/Mohenjo-daro
533-861,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,717,1.0,002,1.0,717|002,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.3597,0.5724,0.2747,UnclassifiedOnomasticLead,2872.1/M-376/Mohenjo-daro; 2887.1/M-391/Mohenjo-daro
705-760,2,2,2,1,1,1,0.0,0.0,0.0,1.0,1.0,742,0.5,740,1.0,742|740,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7068,0.4447,0.5724,0.2747,UnclassifiedOnomasticLead,3177.1/M-754/Mohenjo-daro; 3352.1/M-957/Mohenjo-daro
167-705,2,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,031,1.0,<START>|031,1.0,0.0,0.0,0.0,Chanhu-daro,1.0,Lower Indus,1.0,0.0,0.5,0.7068,0.4147,0.4724,0.4747,UnclassifiedOnomasticLead,56.1/C-88/Chanhu-daro; 117.1/C-35/Chanhu-daro
033-255,2,2,2,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,0.5,0.7068,0.4147,0.4724,0.6247,UnclassifiedOnomasticLead,304.2/H-1190/Harappa; 786.1/H-2099/Harappa
519-176,2,2,2,1,1,1,1.0,0.5,0.5,0.0,1.0,<START>,1.0,740,0.5,<START>|740,0.5,0.0,1.0,0.5,Harappa,1.0,Inter-Riverine,1.0,0.0,0.5,0.7068,0.4997,0.4724,0.5496,UnclassifiedOnomasticLead,550.2/H-1822/Harappa; 3974.1/H-1135/Harappa
096-861,2,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,002,1.0,<START>|002,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,0.5,0.7068,0.4147,0.4724,0.4747,UnclassifiedOnomasticLead,2208.1/M-2090/Mohenjo-daro; 2318.1/M-2089/Mohenjo-daro
002-798,2,18,18,4,2,4,0.0556,0.0556,0.0,0.8889,0.8992,861,0.4444,240,0.2222,861|415,0.1111,0.8115,0.9163,0.8639,Mohenjo-daro,0.7778,Lower Indus,0.8889,0.8889,0.7778,0.7066,0.588,0.6028,0.2917,UnclassifiedOnomasticLead,95.1/C-7/Chanhu-daro; 259.1/H-1051/Harappa; 1436.1/H-446/Harappa; 2389.1/M-1681/Mohenjo-daro; 2422.1/M-1954/Mohenjo-daro
240-233-740,3,4,4,2,2,3,0.75,0.5,0.5,0.25,0.9464,<START>,0.75,<END>,0.5,<START>|<END>,0.5,0.8113,0.9464,0.8789,Harappa,0.75,Inter-Riverine,0.75,0.5,0.5,0.7066,0.463,0.5598,0.477,UnclassifiedOnomasticLead,498.2/H-1921/Harappa; 1574.1/H-659/Harappa; 1670.2/H-779/Harappa; 2484.1/M-1720/Mohenjo-daro
467-806-154,3,4,4,2,2,2,0.5,0.5,0.0,0.0,0.9464,<START>,0.5,<END>,0.5,<START>|400,0.25,0.9464,0.9464,0.9464,Harappa,0.75,Inter-Riverine,0.75,0.75,1.0,0.7066,0.4795,0.5473,0.302,UnclassifiedOnomasticLead,592.1/H-1999/Harappa; 1187.1/H-146/Harappa; 1195.1/H-154/Harappa; 2867.1/M-371/Mohenjo-daro
240-415,2,10,10,4,4,4,0.3,0.1,0.1,0.7,0.9139,002,0.4,100,0.7,002|100,0.4,0.8814,0.7298,0.8056,Mohenjo-daro,0.5,Lower Indus,0.5,0.6,0.7,0.7063,0.5616,0.7122,0.372,UnclassifiedOnomasticLead,485.2/H-1953/Harappa; 639.1/H-2241/Harappa; 1091.1/H-31/Harappa; 2283.1/M-1746/Mohenjo-daro; 2420.1/M-1814/Mohenjo-daro
233-705-033,3,19,19,4,3,5,0.1579,0.0526,0.0,0.7895,0.9436,235,0.4211,520,0.3158,240|520,0.1579,0.8474,0.8874,0.8674,Mohenjo-daro,0.6842,Lower Indus,0.6842,0.7368,0.8421,0.7063,0.4656,0.6341,0.3057,UnclassifiedOnomasticLead,1084.1/H-24/Harappa; 1178.1/H-137/Harappa; 1564.1/H-649/Harappa; 1660.1/H-768/Harappa; 1989.1/L-10/Lothal
002-503,2,7,7,3,2,3,0.0,0.0,0.0,1.0,0.5917,817,0.7143,460,0.4286,817|460,0.2857,0.7248,0.9165,0.8206,Mohenjo-daro,0.7143,Lower Indus,0.8571,0.8571,0.8571,0.7062,0.5275,0.615,0.2797,UnclassifiedOnomasticLead,13.1/Ad-8/Allahdino; 1074.1/H-13/Harappa; 2542.1/M-14/Mohenjo-daro; 2586.1/M-58/Mohenjo-daro; 2768.1/M-245/Mohenjo-daro
235-222,2,3,3,2,2,1,0.0,0.0,0.0,1.0,0.9183,002,1.0,740,1.0,002|740,1.0,0.0,0.0,0.0,Chanhu-daro,0.6667,Lower Indus,0.6667,1.0,1.0,0.7061,0.3743,0.6471,0.2929,UnclassifiedOnomasticLead,71.1/C-53/Chanhu-daro; 74.1/C-58/Chanhu-daro; 3896.1/-/Unknown
070-760,2,3,3,2,2,2,0.0,0.0,0.0,1.0,0.9183,921,0.6667,740,1.0,921|740,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,0.6667,Lower Indus,0.6667,1.0,1.0,0.7061,0.4524,0.6471,0.2929,UnclassifiedOnomasticLead,294.1/H-161/Harappa; 2224.1/M-1676/Mohenjo-daro; 2768.1/M-245/Mohenjo-daro
231-706,2,3,3,2,2,1,0.0,0.0,0.0,1.0,1.0,415,0.3333,033,1.0,415|033,0.3333,1.0,0.0,0.5,Harappa,0.6667,Inter-Riverine,0.6667,1.0,1.0,0.7061,0.4593,0.6471,0.2929,UnclassifiedOnomasticLead,322.1/H-1027/Harappa; 1401.1/H-388/Harappa; 3115.1/M-677/Mohenjo-daro
060-745,2,3,3,2,2,2,0.0,0.0,0.0,1.0,0.9183,920,1.0,235,0.6667,920|235,0.6667,0.0,0.9183,0.4592,Mohenjo-daro,0.6667,Lower Indus,0.6667,1.0,1.0,0.7061,0.4524,0.6471,0.2929,UnclassifiedOnomasticLead,1098.1/H-39/Harappa; 2859.1/M-363/Mohenjo-daro; 3110.1/M-671/Mohenjo-daro
350-463,2,3,3,2,2,1,0.0,0.0,0.0,1.0,0.9183,741,0.3333,798,1.0,741|798,0.3333,1.0,0.0,0.5,Mohenjo-daro,0.6667,Lower Indus,0.6667,1.0,1.0,0.7061,0.4593,0.6471,0.2929,UnclassifiedOnomasticLead,1492.1/H-515/Harappa; 3104.1/M-665/Mohenjo-daro; 3297.1/M-892/Mohenjo-daro
220-320,2,3,3,1,1,2,0.3333,0.0,0.0,0.6667,0.9183,415,0.6667,920,1.0,415|920,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.3333,0.7061,0.479,0.5721,0.3595,UnclassifiedOnomasticLead,3186.1/M-768/Mohenjo-daro; 3311.1/M-914/Mohenjo-daro; 3434.1/M-1060/Mohenjo-daro
240-740,2,25,25,4,2,4,0.04,0.08,0.04,0.92,0.6889,235,0.6,090,0.72,235|090,0.52,0.675,0.5562,0.6156,Mohenjo-daro,0.56,Lower Indus,0.6,0.44,0.84,0.7058,0.5243,0.599,0.3775,UnclassifiedOnomasticLead,70.1/C-70/Chanhu-daro; 217.1/H-294/Harappa; 574.1/H-2055/Harappa; 666.1/H-2054/Harappa; 691.1/H-2056/Harappa
820-060-231,3,2,2,2,2,2,1.0,0.5,0.5,0.0,1.0,<START>,1.0,<END>,0.5,<START>|<END>,0.5,0.0,1.0,0.5,Harappa,0.5,Inter-Riverine,0.5,0.5,0.5,0.7058,0.4177,0.597,0.5446,UnclassifiedOnomasticLead,705.1/H-2264/Harappa; 2345.1/M-1804/Mohenjo-daro
