"Sign","Side","Neighbor","Count"
"812","Prev","095","1"
"812","Prev","125","1"
"813","Next","595","1"
"813","Next","306","1"
"813","Prev","541","1"
"813","Prev","033","1"
"814","Next","002","2"
"814","Prev","560","1"
"814","Prev","084","1"
"815","Next","718","1"
"815","Prev","START","1"
"817","Next","002","122"
"817","Next","368","17"
"817","Next","740","9"
"817","Next","013","5"
"817","Next","END","4"
"817","Next","953","1"
"817","Next","408","1"
"817","Next","014","1"
"817","Next","004","1"
"817","Next","031","1"
"817","Next","365","1"
"817","Next","033","1"
"817","Prev","START","146"
"817","Prev","491","5"
"817","Prev","390","2"
"817","Prev","690","1"
"817","Prev","740","1"
"817","Prev","920","1"
"817","Prev","900","1"
"817","Prev","808","1"
"817","Prev","175","1"
"817","Prev","130","1"
"817","Prev","090","1"
"817","Prev","556","1"
"817","Prev","521","1"
"817","Prev","276","1"
"818","Next","002","1"
"818","Prev","START","1"
"820","Next","002","76"
"820","Next","060","23"
"820","Next","END","19"
"820","Next","001","15"
"820","Next","032","7"
"820","Next","013","4"
"820","Next","595","3"
"820","Next","125","2"
"820","Next","031","2"
"820","Next","717","1"
"820","Next","611","1"
"820","Next","550","1"
"820","Next","760","1"
"820","Next","850","1"
"820","Next","840","1"
"820","Next","798","1"
"820","Next","812","1"
"820","Next","530","1"
"820","Next","140","1"
"820","Next","240","1"
"820","Next","090","1"
"820","Next","014","1"
"820","Next","062","1"
"820","Next","413","1"
"820","Next","415","1"
"820","Next","400","1"
"820","Next","267","1"
"820","Next","390","1"
"820","Prev","START","130"
"820","Prev","100","3"
"820","Prev","595","3"
"820","Prev","033","3"
"820","Prev","390","2"
"820","Prev","220","2"
"820","Prev","740","2"
"820","Prev","741","2"
"820","Prev","140","2"
"820","Prev","590","1"
"820","Prev","571","1"
"820","Prev","812","1"
"820","Prev","500","1"
"820","Prev","700","1"
"820","Prev","706","1"
"820","Prev","920","1"
"820","Prev","880","1"
"820","Prev","463","1"
"820","Prev","060","1"
"820","Prev","064","1"
"820","Prev","090","1"
"820","Prev","001","1"
"820","Prev","002","1"
"820","Prev","003","1"
"820","Prev","302","1"
"820","Prev","368","1"
"820","Prev","388","1"
"820","Prev","104","1"
"820","Prev","130","1"
"820","Prev","297","1"
"821","Next","740","3"
"821","Next","END","2"
"821","Next","798","1"
"821","Next","741","1"
"821","Next","706","1"
"821","Next","004","1"
"821","Next","001","1"
"821","Next","550","1"
"821","Next","368","1"
"821","Prev","START","5"
"821","Prev","001","4"
"821","Prev","031","1"
"821","Prev","741","1"
"821","Prev","055","1"
"822","Next","END","2"
"822","Prev","START","1"
"822","Prev","140","1"
"824","Next","END","16"
"824","Next","002","5"
"824","Next","368","1"
"824","Next","892","1"
"824","Prev","892","11"
"824","Prev","START","7"
"824","Prev","032","4"
"824","Prev","700","1"
"825","Next","060","1"
"825","Next","740","1"
"825","Next","002","1"
"825","Next","005","1"
"825","Prev","002","2"
"825","Prev","START","1"
"825","Prev","776","1"
"826","Next","065","1"
"826","Prev","START","1"
"828","Next","066","1"
"828","Prev","START","1"
"829","Next","892","2"
"829","Next","617","1"
"829","Prev","START","3"
"830","Next","840","1"
"830","Prev","002","1"
"831","Next","892","3"
"831","Next","741","2"
"831","Next","585","2"
"831","Next","617","2"
"831","Next","END","1"
"831","Next","055","1"
"831","Next","861","1"
"831","Next","368","1"
"831","Next","233","1"
"831","Next","590","1"
"831","Next","390","1"
"831","Prev","START","9"
"831","Prev","165","2"
"831","Prev","518","1"
"831","Prev","413","1"
"831","Prev","013","1"
"831","Prev","031","1"
"831","Prev","091","1"
"832","Next","END","6"
"832","Next","255","5"
"832","Next","390","1"
"832","Next","740","1"
"832","Next","033","1"
"832","Next","861","1"
"832","Next","811","1"
"832","Next","360","1"
"832","Next","235","1"
"832","Next","233","1"
"832","Next","241","1"
"832","Next","260","1"
"832","Next","256","1"
"832","Prev","START","6"
"832","Prev","904","3"
"832","Prev","002","3"
"832","Prev","390","2"
"832","Prev","740","1"
"832","Prev","060","1"
"832","Prev","001","1"
"832","Prev","003","1"
"832","Prev","220","1"
"832","Prev","140","1"
"832","Prev","240","1"
"832","Prev","236","1"
"833","Next","111","1"
"833","Prev","528","1"
"836","Next","END","1"
"836","Next","368","1"
"836","Prev","START","1"
"836","Prev","741","1"
"838","Next","798","4"
"838","Next","482","2"
"838","Next","585","2"
"838","Next","158","1"
"838","Next","923","1"
"838","Next","740","1"
"838","Next","240","1"
"838","Next","176","1"
"838","Prev","START","5"
"838","Prev","741","3"
"838","Prev","240","2"
"838","Prev","470","1"
"838","Prev","001","1"
"838","Prev","002","1"
"839","Next","END","1"
"839","Prev","START","1"
"840","Next","032","35"
"840","Next","740","16"
"840","Next","END","12"
"840","Next","760","7"
"840","Next","712","4"
"840","Next","257","3"
"840","Next","002","3"
"840","Next","390","2"
"840","Next","413","2"
"840","Next","741","1"
"840","Next","611","1"
"840","Next","700","1"
"840","Next","714","1"
"840","Next","031","1"
"840","Next","461","1"
"840","Next","176","1"
"840","Next","252","1"
"840","Next","064","1"
"840","Next","151","1"
"840","Next","374","1"
"840","Next","060","1"
"840","Next","302","1"
"840","Next","368","1"
"840","Prev","START","31"
"840","Prev","013","16"
"840","Prev","416","5"
"840","Prev","400","4"
"840","Prev","799","4"
"840","Prev","032","4"
"840","Prev","233","3"
"840","Prev","002","3"
"840","Prev","679","3"
"840","Prev","741","3"
"840","Prev","740","2"
"840","Prev","016","2"
"840","Prev","220","2"
"840","Prev","552","2"
"840","Prev","140","2"
"840","Prev","235","2"
"840","Prev","091","1"
"840","Prev","830","1"
"840","Prev","820","1"
"840","Prev","803","1"
"840","Prev","267","1"
"840","Prev","033","1"
"840","Prev","346","1"
"840","Prev","705","1"
"840","Prev","221","1"
"840","Prev","585","1"
"841","Next","END","1"
"841","Prev","START","1"
"842","Next","END","4"
"842","Prev","535","1"
"842","Prev","871","1"
"842","Prev","032","1"
"842","Prev","374","1"
"843","Next","END","1"
"843","Next","740","1"
"843","Next","156","1"
"843","Prev","START","3"
"844","Next","390","7"
"844","Next","405","1"
"844","Prev","START","2"
"844","Prev","240","1"
"844","Prev","741","1"
"844","Prev","140","1"
"844","Prev","002","1"
"844","Prev","032","1"
"844","Prev","060","1"
"845","Next","407","24"
"845","Next","061","20"
"845","Next","032","2"
"845","Next","405","1"
"845","Next","063","1"
"845","Prev","806","15"
"845","Prev","033","15"
"845","Prev","240","8"
"845","Prev","220","4"
"845","Prev","140","2"
"845","Prev","740","1"
"845","Prev","686","1"
"845","Prev","233","1"
"845","Prev","236","1"
"849","Next","741","1"
"849","Prev","START","1"
"850","Next","900","15"
"850","Next","480","5"
"850","Next","END","5"
"850","Next","740","2"
"850","Next","002","2"
"850","Next","031","2"
"850","Next","315","2"
"850","Next","903","1"
"850","Next","741","1"
"850","Next","786","1"
"850","Next","700","1"
"850","Next","092","1"
"850","Next","090","1"
"850","Next","032","1"
"850","Next","645","1"
"850","Next","590","1"
"850","Next","231","1"
"850","Prev","407","15"
"850","Prev","START","11"
"850","Prev","595","4"
"850","Prev","140","3"
"850","Prev","032","3"
"850","Prev","031","2"
"850","Prev","002","1"
"850","Prev","820","1"
"850","Prev","033","1"
"850","Prev","491","1"
"850","Prev","493","1"
"851","Next","END","3"
"851","Next","741","3"
"851","Prev","START","3"
"851","Prev","740","3"
"852","Next","400","1"
"852","Prev","START","1"
"853","Next","440","1"
"853","Next","250","1"
"853","Next","717","1"
"853","Next","900","1"
"853","Next","803","1"
"853","Next","016","1"
"853","Next","003","1"
"853","Next","033","1"
"853","Next","235","1"
"853","Next","101","1"
"853","Prev","START","9"
"853","Prev","016","1"
"854","Next","400","1"
"854","Prev","032","1"
"855","Next","END","1"
"855","Prev","297","1"
"858","Next","END","1"
"858","Prev","740","1"
"859","Next","741","1"
"859","Prev","START","1"
"861","Next","002","141"
"861","Next","END","36"
"861","Next","368","11"
"861","Next","740","9"
"861","Next","741","3"
"861","Next","013","2"
"861","Next","921","1"
"861","Next","893","1"
"861","Next","742","1"
"861","Next","455","1"
"861","Next","297","1"
"861","Next","140","1"
"861","Next","003","1"
"861","Next","401","1"
"861","Next","392","1"
"861","Next","367","1"
"861","Prev","START","130"
"861","Prev","003","29"
"861","Prev","416","6"
"861","Prev","603","3"
"861","Prev","877","2"
"861","Prev","255","2"
"861","Prev","698","2"
"861","Prev","533","2"
"861","Prev","216","2"
"861","Prev","032","2"
"861","Prev","125","2"
"861","Prev","111","2"
"861","Prev","031","2"
"861","Prev","683","1"
"861","Prev","036","1"
"861","Prev","626","1"
"861","Prev","096","1"
"861","Prev","590","1"
"861","Prev","791","1"
"861","Prev","832","1"
"861","Prev","903","1"
"861","Prev","901","1"
"861","Prev","803","1"
"861","Prev","920","1"
"861","Prev","831","1"
"861","Prev","360","1"
"861","Prev","383","1"
"861","Prev","392","1"
"861","Prev","292","1"
"861","Prev","244","1"
"861","Prev","140","1"
"861","Prev","260","1"
"861","Prev","503","1"
"861","Prev","575","1"
"861","Prev","576","1"
"861","Prev","501","1"
"861","Prev","440","1"
"861","Prev","455","1"
"861","Prev","495","1"
"862","Next","002","1"
"862","Prev","032","1"
"863","Next","002","1"
"863","Prev","START","1"
"864","Next","065","1"
"864","Prev","START","1"
"865","Next","END","2"
"865","Prev","685","1"
"865","Prev","032","1"
"866","Next","END","1"
"866","Prev","151","1"
"868","Next","END","10"
"868","Prev","706","5"
"868","Prev","705","5"
"869","Next","END","3"
"869","Next","390","1"
"869","Prev","060","2"
"869","Prev","575","1"
"869","Prev","002","1"
"870","Next","740","1"
"870","Prev","START","1"
"871","Next","END","2"
"871","Next","390","1"
"871","Next","842","1"
"871","Prev","947","1"
"871","Prev","START","1"
"871","Prev","192","1"
"871","Prev","740","1"
"872","Next","END","1"
"872","Prev","032","1"
"874","Next","END","1"
"874","Prev","543","1"
"875","Next","END","1"
"875","Prev","700","1"
"876","Next","END","1"
"876","Prev","032","1"
"877","Next","740","7"
"877","Next","159","2"
"877","Next","861","2"
"877","Next","003","1"
"877","Next","005","1"
"877","Next","061","1"
"877","Prev","032","7"
"877","Prev","START","6"
"877","Prev","741","1"
"878","Next","382","1"
"878","Prev","START","1"
"879","Next","740","3"
"879","Prev","220","2"
"879","Prev","233","1"
"880","Next","002","3"
"880","Next","220","1"
"880","Next","820","1"
"880","Next","060","1"
"880","Next","142","1"
"880","Prev","START","5"
"880","Prev","689","1"
"880","Prev","065","1"
"890","Next","892","8"
"890","Next","740","1"
"890","Next","317","1"
"890","Next","400","1"
"890","Prev","417","8"
"890","Prev","692","1"
"890","Prev","001","1"
"890","Prev","104","1"
"891","Next","060","2"
"891","Prev","START","2"
"892","Next","END","20"
"892","Next","824","11"
"892","Next","740","7"
"892","Next","400","5"
"892","Next","031","3"
"892","Next","202","3"
"892","Next","350","2"
"892","Next","647","1"
"892","Next","692","1"
"892","Next","803","1"
"892","Next","798","1"
"892","Next","741","1"
"892","Next","575","1"
"892","Next","203","1"
"892","Next","220","1"
"892","Next","104","1"
"892","Next","151","1"
"892","Next","352","1"
"892","Next","413","1"
"892","Next","269","1"
"892","Next","297","1"
"892","Prev","413","11"
"892","Prev","START","11"
"892","Prev","890","8"
"892","Prev","590","8"
"892","Prev","617","5"
"892","Prev","831","3"
"892","Prev","700","2"
"892","Prev","829","2"
"892","Prev","220","2"
"892","Prev","070","1"
"892","Prev","824","1"
"892","Prev","810","1"
"892","Prev","032","1"
"892","Prev","033","1"
"892","Prev","031","1"
"892","Prev","706","1"
"892","Prev","371","1"
"892","Prev","390","1"
"892","Prev","374","1"
"892","Prev","081","1"
"892","Prev","632","1"
"892","Prev","193","1"
"893","Next","590","1"
"893","Next","140","1"
"893","Next","031","1"
"893","Prev","START","1"
"893","Prev","861","1"
"893","Prev","001","1"
"894","Next","590","1"
"894","Prev","140","1"
"895","Next","350","1"
"895","Prev","785","1"
"896","Next","154","2"
"896","Prev","START","2"
"897","Next","520","1"
"897","Prev","START","1"
"898","Next","END","1"
"898","Next","740","1"
"898","Next","257","1"
"898","Prev","START","2"
"898","Prev","617","1"
"900","Next","740","36"
"900","Next","165","9"
"900","Next","002","5"
"900","Next","368","5"
"900","Next","003","5"
"900","Next","032","4"
"900","Next","590","2"
"900","Next","001","2"
"900","Next","702","1"
"900","Next","625","1"
"900","Next","END","1"
"900","Next","703","1"
"900","Next","741","1"
"900","Next","790","1"
"900","Next","817","1"
"900","Next","585","1"
"900","Next","154","1"
"900","Next","158","1"
"900","Next","033","1"
"900","Next","067","1"
"900","Next","365","1"
"900","Next","390","1"
"900","Next","484","1"
"900","Next","017","1"
"900","Next","388","1"
"900","Prev","START","17"
"900","Prev","850","15"
"900","Prev","003","11"
"900","Prev","005","10"
"900","Prev","740","5"
"900","Prev","790","3"
"900","Prev","004","3"
"900","Prev","700","2"
"900","Prev","002","2"
"900","Prev","630","1"
"900","Prev","563","1"
"900","Prev","615","1"
"900","Prev","853","1"
"900","Prev","803","1"
"900","Prev","645","1"
"900","Prev","140","1"
"900","Prev","241","1"
"900","Prev","060","1"
"900","Prev","001","1"
"900","Prev","014","1"
"900","Prev","285","1"
"900","Prev","482","1"
"900","Prev","545","1"
"900","Prev","415","1"
"900","Prev","320","1"
"900","Prev","322","1"
"901","Next","861","1"
"901","Next","032","1"
"901","Prev","START","1"
"901","Prev","620","1"
"902","Next","140","1"
"902","Prev","START","1"
"903","Next","861","1"
"903","Next","903","1"
"903","Next","740","1"
"903","Next","741","1"
"903","Prev","START","2"
"903","Prev","903","1"
"903","Prev","850","1"
"904","Next","740","20"
"904","Next","158","4"
"904","Next","832","3"
"904","Next","032","3"
"904","Next","100","3"
"904","Next","031","2"
"904","Next","415","2"
"904","Next","END","2"
"904","Next","530","1"
"904","Next","590","1"
"904","Next","705","1"
"904","Prev","240","7"
"904","Prev","START","5"
"904","Prev","032","4"
"904","Prev","033","4"
"904","Prev","736","4"
"904","Prev","001","3"
"904","Prev","741","2"
"904","Prev","017","2"
"904","Prev","220","2"
"904","Prev","794","1"
"904","Prev","740","1"
"904","Prev","798","1"
"904","Prev","231","1"
"904","Prev","004","1"
"904","Prev","002","1"
"904","Prev","717","1"
"904","Prev","690","1"
"904","Prev","235","1"
"905","Next","032","9"
"905","Next","745","1"
"905","Next","002","1"
"905","Prev","START","10"
"905","Prev","407","1"
"906","Next","002","2"
"906","Next","741","1"
"906","Next","812","1"
"906","Next","END","1"
"906","Next","368","1"
"906","Next","595","1"
"906","Next","615","1"
"906","Prev","388","2"
"906","Prev","START","2"
"906","Prev","329","1"
"906","Prev","125","1"
"906","Prev","140","1"
"906","Prev","200","1"
"908","Next","101","1"
"908","Next","031","1"
"908","Prev","545","2"
"909","Next","END","1"
"909","Next","095","1"
"909","Prev","START","1"
"909","Prev","005","1"
"910","Next","740","3"
"910","Next","741","1"
"910","Prev","START","4"
"912","Next","740","3"
"912","Prev","START","2"
"912","Prev","001","1"
"914","Next","740","1"
"914","Prev","START","1"
"918","Next","740","1"
"918","Prev","START","1"
"919","Next","520","2"
"919","Prev","140","2"
"920","Next","060","53"
"920","Next","740","13"
"920","Next","255","12"
"920","Next","002","4"
"920","Next","END","3"
"920","Next","001","3"
"920","Next","368","2"
"920","Next","455","2"
"920","Next","632","2"
"920","Next","390","2"
"920","Next","032","2"
"920","Next","017","2"
"920","Next","220","2"
"920","Next","204","1"
"920","Next","742","1"
"920","Next","055","1"
"920","Next","700","1"
"920","Next","861","1"
"920","Next","944","1"
"920","Next","817","1"
"920","Next","820","1"
"920","Next","401","1"
"920","Next","156","1"
"920","Next","190","1"
"920","Next","400","1"
"920","Next","484","1"
"920","Next","575","1"
"920","Next","615","1"
"920","Next","520","1"
"920","Next","540","1"
"920","Prev","START","69"
"920","Prev","318","12"
"920","Prev","320","10"
"920","Prev","140","8"
"920","Prev","491","3"
"920","Prev","323","2"
"920","Prev","322","2"
"920","Prev","031","2"
"920","Prev","317","2"
"920","Prev","440","1"
"920","Prev","520","1"
"920","Prev","002","1"
"920","Prev","706","1"
"920","Prev","060","1"
"920","Prev","125","1"
"920","Prev","324","1"
"920","Prev","388","1"
"920","Prev","374","1"
"921","Next","070","4"
"921","Next","690","2"
"921","Next","072","2"
"921","Next","END","1"
"921","Next","760","1"
"921","Next","098","1"
"921","Next","400","1"
"921","Next","515","1"
"921","Prev","START","4"
"921","Prev","690","1"
"921","Prev","460","1"
"921","Prev","861","1"
"921","Prev","742","1"
"921","Prev","100","1"
"921","Prev","032","1"
"921","Prev","235","1"
"921","Prev","315","1"
"921","Prev","240","1"
"922","Next","455","2"
"922","Next","060","1"
"922","Prev","START","3"
"923","Next","740","34"
"923","Next","032","1"
"923","Next","101","1"
"923","Prev","033","13"
"923","Prev","240","4"
"923","Prev","START","3"
"923","Prev","235","2"
"923","Prev","803","2"
"923","Prev","233","2"
"923","Prev","220","2"
"923","Prev","806","1"
"923","Prev","070","1"
"923","Prev","013","1"
"923","Prev","838","1"
"923","Prev","382","1"
"923","Prev","226","1"
"923","Prev","741","1"
"923","Prev","406","1"
"924","Next","705","3"
"924","Next","END","1"
"924","Next","740","1"
"924","Next","745","1"
"924","Next","001","1"
"924","Next","161","1"
"924","Next","340","1"
"924","Prev","156","3"
"924","Prev","START","2"
"924","Prev","692","1"
"924","Prev","220","1"
"924","Prev","132","1"
"924","Prev","146","1"
"926","Next","740","1"
"926","Prev","START","1"
"927","Next","740","8"
"927","Next","415","1"
"927","Prev","START","3"
"927","Prev","240","1"
"927","Prev","741","1"
"927","Prev","231","1"
"927","Prev","032","1"
"927","Prev","033","1"
"927","Prev","060","1"
"930","Next","END","4"
"930","Prev","632","2"
"930","Prev","START","1"
"930","Prev","804","1"
"932","Next","END","1"
"932","Prev","740","1"
"933","Next","002","1"
"933","Prev","START","1"
"940","Next","002","2"
"940","Prev","705","1"
"940","Prev","260","1"
"942","Next","END","7"
"942","Next","066","1"
"942","Prev","START","7"
"942","Prev","090","1"
"943","Next","END","1"
"943","Prev","START","1"
"944","Next","002","1"
"944","Prev","920","1"
"945","Next","END","1"
"945","Prev","START","1"
"946","Next","END","1"
"946","Prev","START","1"
"947","Next","871","1"
"947","Prev","400","1"
"950","Next","243","1"
"950","Next","031","1"
"950","Prev","START","1"
"950","Prev","001","1"
"952","Next","740","1"
"952","Prev","740","1"
"953","Next","END","1"
"953","Prev","817","1"
"956","Next","END","1"
"956","Next","005","1"
"956","Prev","START","2"
"957","Next","END","2"
"957","Prev","START","2"
"958","Next","741","1"
"958","Prev","220","1"
